t_rr_s,rr_s
21118.658203125,0.5546875
21119.40625,0.748046875
21119.759765625,0.353515625
21120.318359375,0.55859375
21120.87109375,0.552734375
21121.642578125,0.771484375
21122.037109375,0.39453125
21122.634765625,0.59765625
21123.22265625,0.587890625
21123.837890625,0.615234375
21124.470703125,0.6328125
21125.12890625,0.658203125
21125.732421875,0.603515625
21126.333984375,0.6015625
21126.94140625,0.607421875
21127.533203125,0.591796875
21128.16015625,0.626953125
21128.763671875,0.603515625
21129.568359375,0.8046875
21129.966796875,0.3984375
21130.548828125,0.58203125
21131.333984375,0.78515625
21131.744140625,0.41015625
21132.341796875,0.59765625
21132.935546875,0.59375
21133.734375,0.798828125
21134.13671875,0.40234375
21134.72265625,0.5859375
21135.30859375,0.5859375
21135.8828125,0.57421875
21136.64453125,0.76171875
21137.21484375,0.5703125
21137.607421875,0.392578125
21138.181640625,0.57421875
21138.98046875,0.798828125
21139.39453125,0.4140625
21140.01953125,0.625
21140.630859375,0.611328125
21141.322265625,0.69140625
21141.9921875,0.669921875
21142.63671875,0.64453125
21143.3671875,0.73046875
21144.130859375,0.763671875
21144.447265625,0.31640625
21144.927734375,0.48046875
21145.611328125,0.68359375
21146.318359375,0.70703125
21147.029296875,0.7109375
21147.67578125,0.646484375
21148.380859375,0.705078125
21149.08984375,0.708984375
21149.763671875,0.673828125
21150.41015625,0.646484375
21151.078125,0.66796875
21151.771484375,0.693359375
21152.40234375,0.630859375
21153.041015625,0.638671875
21153.673828125,0.6328125
21154.302734375,0.62890625
21155.107421875,0.8046875
21155.7109375,0.603515625
21156.291015625,0.580078125
21156.66796875,0.376953125
21157.44140625,0.7734375
21157.814453125,0.373046875
21158.39453125,0.580078125
21158.970703125,0.576171875
21159.75390625,0.783203125
21160.1875,0.43359375
21160.80078125,0.61328125
21161.3984375,0.59765625
21162.0078125,0.609375
21162.63671875,0.62890625
21163.251953125,0.615234375
21163.849609375,0.59765625
21164.46484375,0.615234375
21165.12109375,0.65625
21165.74609375,0.625
21166.357421875,0.611328125
21166.98046875,0.623046875
21167.61328125,0.6328125
21168.267578125,0.654296875
21168.876953125,0.609375
21169.48828125,0.611328125
21170.12890625,0.640625
21170.779296875,0.650390625
21171.39453125,0.615234375
21172.001953125,0.607421875
21172.625,0.623046875
21173.271484375,0.646484375
21173.896484375,0.625
21174.51171875,0.615234375
21175.138671875,0.626953125
21175.791015625,0.65234375
21176.41015625,0.619140625
21177.015625,0.60546875
21177.638671875,0.623046875
21178.263671875,0.625
21178.865234375,0.6015625
21179.46484375,0.599609375
21180.27734375,0.8125
21180.703125,0.42578125
21181.30859375,0.60546875
21181.91015625,0.6015625
21182.51171875,0.6015625
21183.298828125,0.787109375
21183.681640625,0.3828125
21184.453125,0.771484375
21184.810546875,0.357421875
21185.3828125,0.572265625
21185.962890625,0.580078125
21186.55078125,0.587890625
21187.13671875,0.5859375
21187.712890625,0.576171875
21188.302734375,0.58984375
21188.888671875,0.5859375
21189.486328125,0.59765625
21190.0703125,0.583984375
21190.69921875,0.62890625
21191.443359375,0.744140625
21192.08203125,0.638671875
21192.68359375,0.6015625
21193.294921875,0.611328125
21193.904296875,0.609375
21194.51171875,0.607421875
21195.11328125,0.6015625
21195.740234375,0.626953125
21196.3984375,0.658203125
21197.03515625,0.63671875
21197.673828125,0.638671875
21198.341796875,0.66796875
21199.044921875,0.703125
21199.697265625,0.65234375
21200.40625,0.708984375
21201.228515625,0.822265625
21202.025390625,0.796875
21202.734375,0.708984375
21203.4765625,0.7421875
21204.17578125,0.69921875
21204.8515625,0.67578125
21205.484375,0.6328125
21206.130859375,0.646484375
21206.7734375,0.642578125
21207.376953125,0.603515625
21207.986328125,0.609375
21208.681640625,0.6953125
21209.447265625,0.765625
21210.087890625,0.640625
21210.73046875,0.642578125
21211.380859375,0.650390625
21212.0390625,0.658203125
21212.666015625,0.626953125
21213.29296875,0.626953125
21213.93359375,0.640625
21214.560546875,0.626953125
21215.17578125,0.615234375
21215.802734375,0.626953125
21216.435546875,0.6328125
21217.05859375,0.623046875
21217.671875,0.61328125
21218.302734375,0.630859375
21218.943359375,0.640625
21219.591796875,0.6484375
21220.220703125,0.62890625
21220.837890625,0.6171875
21221.640625,0.802734375
21222.048828125,0.408203125
21222.64453125,0.595703125
21223.255859375,0.611328125
21223.861328125,0.60546875
21224.46484375,0.603515625
21225.05859375,0.59375
21225.708984375,0.650390625
21226.341796875,0.6328125
21226.943359375,0.6015625
21227.59375,0.650390625
21228.375,0.78125
21229.033203125,0.658203125
21229.654296875,0.62109375
21230.279296875,0.625
21230.892578125,0.61328125
21231.494140625,0.6015625
21232.09375,0.599609375
21232.71875,0.625
21233.369140625,0.650390625
21233.978515625,0.609375
21234.78125,0.802734375
21235.201171875,0.419921875
21235.8359375,0.634765625
21236.474609375,0.638671875
21237.193359375,0.71875
21237.892578125,0.69921875
21238.53125,0.638671875
21239.171875,0.640625
21239.853515625,0.681640625
21240.51171875,0.658203125
21241.146484375,0.634765625
21241.814453125,0.66796875
21242.447265625,0.6328125
21243.044921875,0.59765625
21243.65234375,0.607421875
21244.287109375,0.634765625
21244.9296875,0.642578125
21245.54296875,0.61328125
21246.201171875,0.658203125
21246.875,0.673828125
21247.505859375,0.630859375
21248.189453125,0.68359375
21248.826171875,0.63671875
21249.47265625,0.646484375
21250.2109375,0.73828125
21250.8984375,0.6875
21251.521484375,0.623046875
21252.146484375,0.625
21252.783203125,0.63671875
21253.67578125,0.892578125
21254.40234375,0.7265625
21255.060546875,0.658203125
21255.734375,0.673828125
21256.3828125,0.6484375
21257.10546875,0.72265625
21257.7734375,0.66796875
21258.4296875,0.65625
21259.138671875,0.708984375
21259.9140625,0.775390625
21260.58203125,0.66796875
21261.228515625,0.646484375
21261.859375,0.630859375
21262.478515625,0.619140625
21263.08203125,0.603515625
21263.71875,0.63671875
21264.44140625,0.72265625
21265.09765625,0.65625
21265.716796875,0.619140625
21266.380859375,0.6640625
21267.046875,0.666015625
21267.689453125,0.642578125
21268.291015625,0.6015625
21268.892578125,0.6015625
21269.474609375,0.58203125
21270.078125,0.603515625
21270.66796875,0.58984375
21271.490234375,0.822265625
21272.05859375,0.568359375
21272.46484375,0.40625
21273.06640625,0.6015625
21273.681640625,0.615234375
21274.310546875,0.62890625
21274.923828125,0.61328125
21275.54296875,0.619140625
21276.203125,0.66015625
21276.8671875,0.6640625
21277.490234375,0.623046875
21278.099609375,0.609375
21278.724609375,0.625
21279.375,0.650390625
21280.033203125,0.658203125
21280.642578125,0.609375
21281.46484375,0.822265625
21281.8671875,0.40234375
21282.705078125,0.837890625
21283.111328125,0.40625
21283.705078125,0.59375
21284.287109375,0.58203125
21284.873046875,0.5859375
21285.453125,0.580078125
21286.037109375,0.583984375
21286.607421875,0.5703125
21287.388671875,0.78125
21287.9921875,0.603515625
21288.60546875,0.61328125
21289.240234375,0.634765625
21289.861328125,0.62109375
21290.46875,0.607421875
21291.076171875,0.607421875
21291.63671875,0.560546875
21292.017578125,0.380859375
21292.587890625,0.5703125
21293.16796875,0.580078125
21293.943359375,0.775390625
21294.375,0.431640625
21294.974609375,0.599609375
21295.576171875,0.6015625
21296.216796875,0.640625
21296.86328125,0.646484375
21297.470703125,0.607421875
21298.07421875,0.603515625
21298.677734375,0.603515625
21299.5078125,0.830078125
21299.939453125,0.431640625
21300.544921875,0.60546875
21301.181640625,0.63671875
21301.81640625,0.634765625
21302.47265625,0.65625
21303.08203125,0.609375
21303.70703125,0.625
21304.35546875,0.6484375
21305.0625,0.70703125
21305.689453125,0.626953125
21306.310546875,0.62109375
21306.974609375,0.6640625
21307.634765625,0.66015625
21308.25390625,0.619140625
21308.8671875,0.61328125
21309.470703125,0.603515625
21310.07421875,0.603515625
21310.673828125,0.599609375
21311.283203125,0.609375
21311.91015625,0.626953125
21312.556640625,0.646484375
21313.177734375,0.62109375
21313.798828125,0.62109375
21314.416015625,0.6171875
21315.0234375,0.607421875
21315.62109375,0.59765625
21316.220703125,0.599609375
21316.873046875,0.65234375
21317.525390625,0.65234375
21318.138671875,0.61328125
21318.751953125,0.61328125
21319.55078125,0.798828125
21320.13671875,0.5859375
21320.517578125,0.380859375
21321.091796875,0.57421875
21321.861328125,0.76953125
21322.4609375,0.599609375
21322.859375,0.3984375
21323.458984375,0.599609375
21324.251953125,0.79296875
21324.658203125,0.40625
21325.2421875,0.583984375
21326.03125,0.7890625
21326.61328125,0.58203125
21327.228515625,0.615234375
21327.55078125,0.322265625
21328.357421875,0.806640625
21328.919921875,0.5625
21329.447265625,0.52734375
21329.99609375,0.548828125
21330.556640625,0.560546875
21330.92578125,0.369140625
21331.48046875,0.5546875
21332.037109375,0.556640625
21332.841796875,0.8046875
21333.451171875,0.609375
21333.876953125,0.42578125
21334.47265625,0.595703125
21335.09375,0.62109375
21335.736328125,0.642578125
21336.396484375,0.66015625
21337.013671875,0.6171875
21337.623046875,0.609375
21338.28125,0.658203125
21338.947265625,0.666015625
21339.60546875,0.658203125
21340.232421875,0.626953125
21340.875,0.642578125
21341.703125,0.828125
21342.11328125,0.41015625
21342.716796875,0.603515625
21343.52734375,0.810546875
21343.96875,0.44140625
21344.578125,0.609375
21345.17578125,0.59765625
21345.78125,0.60546875
21346.408203125,0.626953125
21347.048828125,0.640625
21347.66796875,0.619140625
21348.27734375,0.609375
21348.880859375,0.603515625
21349.6953125,0.814453125
21350.28125,0.5859375
21350.611328125,0.330078125
21351.41015625,0.798828125
21351.9765625,0.56640625
21352.236328125,0.259765625
21352.55078125,0.314453125
21352.810546875,0.259765625
21353.126953125,0.31640625
21353.390625,0.263671875
21353.70703125,0.31640625
21353.96875,0.26171875
21354.283203125,0.314453125
21354.86328125,0.580078125
21355.447265625,0.583984375
21356.01953125,0.572265625
21356.583984375,0.564453125
21357.15625,0.572265625
21357.74609375,0.58984375
21358.326171875,0.580078125
21358.701171875,0.375
21359.279296875,0.578125
21360.099609375,0.8203125
21360.53515625,0.435546875
21361.13671875,0.6015625
21361.955078125,0.818359375
21362.546875,0.591796875
21363.041015625,0.494140625
21363.642578125,0.6015625
21364.474609375,0.83203125
21365.060546875,0.5859375
21365.4609375,0.400390625
21366.259765625,0.798828125
21366.873046875,0.61328125
21367.279296875,0.40625
21368.08203125,0.802734375
21368.716796875,0.634765625
21369.30859375,0.591796875
21369.708984375,0.400390625
21370.509765625,0.80078125
21371.134765625,0.625
21371.498046875,0.36328125
21372.076171875,0.578125
21372.861328125,0.78515625
21373.443359375,0.58203125
21373.818359375,0.375
21374.58984375,0.771484375
21375.193359375,0.603515625
21375.76171875,0.568359375
21376.146484375,0.384765625
21376.728515625,0.58203125
21377.54296875,0.814453125
21378.109375,0.56640625
21378.4921875,0.3828125
21379.27734375,0.78515625
21379.857421875,0.580078125
21380.42578125,0.568359375
21380.783203125,0.357421875
21381.544921875,0.76171875
21382.125,0.580078125
21382.52734375,0.40234375
21383.103515625,0.576171875
21383.892578125,0.7890625
21384.484375,0.591796875
21384.85546875,0.37109375
21385.62890625,0.7734375
21386.001953125,0.373046875
21386.568359375,0.56640625
21387.345703125,0.77734375
21387.94140625,0.595703125
21388.517578125,0.576171875
21388.900390625,0.3828125
21389.478515625,0.578125
21390.05078125,0.572265625
21390.833984375,0.783203125
21391.23828125,0.404296875
21391.84375,0.60546875
21392.443359375,0.599609375
21393.251953125,0.80859375
21393.642578125,0.390625
21394.228515625,0.5859375
21395.013671875,0.78515625
21395.599609375,0.5859375
21396.033203125,0.43359375
21396.62890625,0.595703125
21397.224609375,0.595703125
21397.890625,0.666015625
21398.54296875,0.65234375
21399.15625,0.61328125
21399.763671875,0.607421875
21400.58984375,0.826171875
21401.0703125,0.48046875
21401.689453125,0.619140625
21402.294921875,0.60546875
21403.109375,0.814453125
21403.724609375,0.615234375
21404.12109375,0.396484375
21404.708984375,0.587890625
21405.548828125,0.83984375
21406.00390625,0.455078125
21406.638671875,0.634765625
21407.234375,0.595703125
21407.830078125,0.595703125
21408.634765625,0.8046875
21409.029296875,0.39453125
21409.62109375,0.591796875
21410.404296875,0.783203125
21411.005859375,0.6015625
21411.41796875,0.412109375
21412.0078125,0.58984375
21412.595703125,0.587890625
21413.38671875,0.791015625
21413.96875,0.58203125
21414.408203125,0.439453125
21415.0078125,0.599609375
21415.587890625,0.580078125
21416.380859375,0.79296875
21416.74609375,0.365234375
21417.328125,0.58203125
21418.1484375,0.8203125
21418.775390625,0.626953125
21419.38671875,0.611328125
21419.9921875,0.60546875
21420.59375,0.6015625
21420.9609375,0.3671875
21421.7578125,0.796875
21422.34375,0.5859375
21422.9140625,0.5703125
21423.294921875,0.380859375
21423.8671875,0.572265625
21424.666015625,0.798828125
21425.234375,0.568359375
21425.8359375,0.6015625
21426.42578125,0.58984375
21427.0078125,0.58203125
21427.568359375,0.560546875
21428.1328125,0.564453125
21428.45703125,0.32421875
21429.00390625,0.546875
21429.4296875,0.42578125
21429.783203125,0.353515625
21430.3203125,0.537109375
21430.8671875,0.546875
21431.43359375,0.56640625
21431.98828125,0.5546875
21432.34375,0.35546875
21432.90625,0.5625
21433.662109375,0.755859375
21434.228515625,0.56640625
21434.802734375,0.57421875
21435.17578125,0.373046875
21435.734375,0.55859375
21436.505859375,0.771484375
21437.0703125,0.564453125
21437.625,0.5546875
21437.97265625,0.34765625
21438.4140625,0.44140625
21438.7578125,0.34375
21439.322265625,0.564453125
21439.912109375,0.58984375
21440.5390625,0.626953125
21441.12890625,0.58984375
21441.478515625,0.349609375
21442.0390625,0.560546875
21442.498046875,0.458984375
21442.841796875,0.34375
21443.376953125,0.53515625
21443.947265625,0.5703125
21444.34375,0.396484375
21444.912109375,0.568359375
21445.494140625,0.58203125
21446.078125,0.583984375
21446.654296875,0.576171875
21447.248046875,0.59375
21447.873046875,0.625
21448.51171875,0.638671875
21449.11328125,0.6015625
21449.71484375,0.6015625
21450.34765625,0.6328125
21450.994140625,0.646484375
21451.681640625,0.6875
21452.3046875,0.623046875
21452.93359375,0.62890625
21453.599609375,0.666015625
21454.26171875,0.662109375
21454.87890625,0.6171875
21455.49609375,0.6171875
21456.14453125,0.6484375
21456.853515625,0.708984375
21457.552734375,0.69921875
21458.1796875,0.626953125
21458.814453125,0.634765625
21459.466796875,0.65234375
21460.068359375,0.6015625
21460.912109375,0.84375
21461.5234375,0.611328125
21462.15625,0.6328125
21462.80078125,0.64453125
21463.423828125,0.623046875
21463.8203125,0.396484375
21464.408203125,0.587890625
21465.19921875,0.791015625
21465.794921875,0.595703125
21466.18359375,0.388671875
21466.7578125,0.57421875
21467.537109375,0.779296875
21468.125,0.587890625
21468.521484375,0.396484375
21469.1171875,0.595703125
21469.923828125,0.806640625
21470.3203125,0.396484375
21470.912109375,0.591796875
21471.716796875,0.8046875
21472.126953125,0.41015625
21472.720703125,0.59375
21473.31640625,0.595703125
21474.10546875,0.7890625
21474.69140625,0.5859375
21475.07421875,0.3828125
21475.658203125,0.583984375
21476.4296875,0.771484375
21477.00390625,0.57421875
21477.404296875,0.400390625
21477.990234375,0.5859375
21478.787109375,0.796875
21479.2109375,0.423828125
21479.8125,0.6015625
21480.609375,0.796875
21481.228515625,0.619140625
21481.64453125,0.416015625
21482.24609375,0.6015625
21482.845703125,0.599609375
21483.6484375,0.802734375
21484.0546875,0.40625
21484.640625,0.5859375
21485.23046875,0.58984375
21486.04296875,0.8125
21486.669921875,0.626953125
21487.083984375,0.4140625
21487.6796875,0.595703125
21488.4765625,0.796875
21489.080078125,0.603515625
21489.697265625,0.6171875
21490.1015625,0.404296875
21490.703125,0.6015625
21491.505859375,0.802734375
21492.103515625,0.59765625
21492.494140625,0.390625
21493.08203125,0.587890625
21493.869140625,0.787109375
21494.474609375,0.60546875
21495.107421875,0.6328125
21495.5390625,0.431640625
21496.14453125,0.60546875
21496.955078125,0.810546875
21497.56640625,0.611328125
21498.203125,0.63671875
21498.640625,0.4375
21499.263671875,0.623046875
21499.92578125,0.662109375
21500.751953125,0.826171875
21501.16015625,0.408203125
21501.763671875,0.603515625
21502.576171875,0.8125
21503.20703125,0.630859375
21503.62109375,0.4140625
21504.2109375,0.58984375
21504.806640625,0.595703125
21505.599609375,0.79296875
21506.013671875,0.4140625
21506.609375,0.595703125
21507.201171875,0.591796875
21508.021484375,0.8203125
21508.63671875,0.615234375
21509.060546875,0.423828125
21509.6640625,0.603515625
21510.265625,0.6015625
21511.083984375,0.818359375
21511.720703125,0.63671875
21512.171875,0.451171875
21512.798828125,0.626953125
21513.412109375,0.61328125
21514.248046875,0.8359375
21514.73046875,0.482421875
21515.396484375,0.666015625
21516.029296875,0.6328125
21516.650390625,0.62109375
21517.48828125,0.837890625
21517.947265625,0.458984375
21518.603515625,0.65625
21519.23046875,0.626953125
21520.07421875,0.84375
21520.7109375,0.63671875
21521.13671875,0.42578125
21521.736328125,0.599609375
21522.3359375,0.599609375
21523.146484375,0.810546875
21523.6015625,0.455078125
21524.208984375,0.607421875
21525.03515625,0.826171875
21525.677734375,0.642578125
21526.103515625,0.42578125
21526.73828125,0.634765625
21527.34765625,0.609375
21528.171875,0.82421875
21528.615234375,0.443359375
21529.2109375,0.595703125
21529.80078125,0.58984375
21530.384765625,0.583984375
21530.9609375,0.576171875
21531.529296875,0.568359375
21532.107421875,0.578125
21532.66796875,0.560546875
21533.232421875,0.564453125
21533.79296875,0.560546875
21534.365234375,0.572265625
21534.93359375,0.568359375
21535.533203125,0.599609375
21536.150390625,0.6171875
21536.759765625,0.609375
21537.357421875,0.59765625
21537.9765625,0.619140625
21538.66015625,0.68359375
21539.361328125,0.701171875
21540.05859375,0.697265625
21540.705078125,0.646484375
21541.41015625,0.705078125
21542.154296875,0.744140625
21542.794921875,0.640625
21543.6171875,0.822265625
21544.083984375,0.466796875
21544.95703125,0.873046875
21545.61328125,0.65625
21546.2421875,0.62890625
21546.541015625,0.298828125
21546.8125,0.271484375
21547.1953125,0.3828125
21548.015625,0.8203125
21548.5625,0.546875
21548.96875,0.40625
21549.79296875,0.82421875
21550.16015625,0.3671875
21550.748046875,0.587890625
21551.3125,0.564453125
21551.884765625,0.572265625
21552.4609375,0.576171875
21553.03125,0.5703125
21553.62109375,0.58984375
21554.216796875,0.595703125
21554.845703125,0.62890625
21555.517578125,0.671875
21556.146484375,0.62890625
21556.765625,0.619140625
21557.447265625,0.681640625
21558.115234375,0.66796875
21558.759765625,0.64453125
21559.400390625,0.640625
21560.08203125,0.681640625
21560.76953125,0.6875
21561.4140625,0.64453125
21562.0703125,0.65625
21562.734375,0.6640625
21563.365234375,0.630859375
21563.986328125,0.62109375
21564.625,0.638671875
21565.2734375,0.6484375
21565.900390625,0.626953125
21566.54296875,0.642578125
21567.21484375,0.671875
21567.86328125,0.6484375
21568.486328125,0.623046875
21569.130859375,0.64453125
21569.77734375,0.646484375
21570.416015625,0.638671875
21571.037109375,0.62109375
21571.65234375,0.615234375
21572.2578125,0.60546875
21572.85546875,0.59765625
21573.701171875,0.845703125
21574.275390625,0.57421875
21574.91015625,0.634765625
21575.515625,0.60546875
21576.142578125,0.626953125
21576.7734375,0.630859375
21577.38671875,0.61328125
21577.962890625,0.576171875
21578.35546875,0.392578125
21578.9453125,0.58984375
21579.5234375,0.578125
21580.09765625,0.57421875
21580.66796875,0.5703125
21581.0546875,0.38671875
21581.8046875,0.75
21582.576171875,0.771484375
21583.162109375,0.5859375
21583.625,0.462890625
21584.2265625,0.6015625
21584.83203125,0.60546875
21585.478515625,0.646484375
21586.126953125,0.6484375
21586.728515625,0.6015625
21587.54296875,0.814453125
21587.9453125,0.40234375
21588.73046875,0.78515625
21589.341796875,0.611328125
21589.923828125,0.58203125
21590.263671875,0.33984375
21590.8359375,0.572265625
21591.615234375,0.779296875
21592.208984375,0.59375
21592.76953125,0.560546875
21593.33203125,0.5625
21593.916015625,0.583984375
21594.4609375,0.544921875
21594.833984375,0.373046875
21595.404296875,0.5703125
21595.982421875,0.578125
21596.572265625,0.58984375
21597.1484375,0.576171875
21597.7265625,0.578125
21598.52734375,0.80078125
21598.91015625,0.3828125
21599.697265625,0.787109375
21600.326171875,0.62890625
21600.931640625,0.60546875
21601.513671875,0.58203125
21602.119140625,0.60546875
21602.525390625,0.40625
21603.10546875,0.580078125
21603.6875,0.58203125
21604.466796875,0.779296875
21604.873046875,0.40625
21605.505859375,0.6328125
21606.134765625,0.62890625
21606.814453125,0.6796875
21607.515625,0.701171875
21608.205078125,0.689453125
21608.869140625,0.6640625
21609.505859375,0.63671875
21610.17578125,0.669921875
21610.919921875,0.744140625
21611.6171875,0.697265625
21612.25390625,0.63671875
21612.880859375,0.626953125
21613.54296875,0.662109375
21614.19140625,0.6484375
21614.8359375,0.64453125
21615.453125,0.6171875
21616.080078125,0.626953125
21616.724609375,0.64453125
21617.390625,0.666015625
21618.01953125,0.62890625
21618.63671875,0.6171875
21619.271484375,0.634765625
21619.927734375,0.65625
21620.626953125,0.69921875
21621.25,0.623046875
21621.86328125,0.61328125
21622.462890625,0.599609375
21623.12109375,0.658203125
21623.740234375,0.619140625
21624.33984375,0.599609375
21624.96484375,0.625
21625.5703125,0.60546875
21626.423828125,0.853515625
21626.7421875,0.318359375
21627.34765625,0.60546875
21628.03125,0.68359375
21628.640625,0.609375
21629.23828125,0.59765625
21629.8125,0.57421875
21630.384765625,0.572265625
21630.958984375,0.57421875
21631.52734375,0.568359375
21632.09765625,0.5703125
21632.9765625,0.87890625
21633.630859375,0.654296875
21634.265625,0.634765625
21634.880859375,0.615234375
21635.484375,0.603515625
21636.115234375,0.630859375
21636.724609375,0.609375
21637.330078125,0.60546875
21637.962890625,0.6328125
21638.646484375,0.68359375
21639.3046875,0.658203125
21639.9453125,0.640625
21640.591796875,0.646484375
21641.25390625,0.662109375
21641.904296875,0.650390625
21642.533203125,0.62890625
21643.16796875,0.634765625
21643.806640625,0.638671875
21644.44921875,0.642578125
21645.07421875,0.625
21645.693359375,0.619140625
21646.30859375,0.615234375
21646.927734375,0.619140625
21647.5703125,0.642578125
21648.23828125,0.66796875
21648.87890625,0.640625
21649.501953125,0.623046875
21650.10546875,0.603515625
21650.716796875,0.611328125
21651.3125,0.595703125
21651.916015625,0.603515625
21652.57421875,0.658203125
21653.19140625,0.6171875
21653.787109375,0.595703125
21654.388671875,0.6015625
21654.99609375,0.607421875
21655.607421875,0.611328125
21656.234375,0.626953125
21656.8515625,0.6171875
21657.455078125,0.603515625
21658.07421875,0.619140625
21658.666015625,0.591796875
21659.263671875,0.59765625
21659.8671875,0.603515625
21660.462890625,0.595703125
21661.046875,0.583984375
21661.62109375,0.57421875
21662.201171875,0.580078125
21662.77734375,0.576171875
21663.345703125,0.568359375
21663.90234375,0.556640625
21664.48046875,0.578125
21665.072265625,0.591796875
21665.662109375,0.58984375
21666.25390625,0.591796875
21666.86328125,0.609375
21667.466796875,0.603515625
21668.07421875,0.607421875
21668.69140625,0.6171875
21669.306640625,0.615234375
21669.91015625,0.603515625
21670.533203125,0.623046875
21671.14453125,0.611328125
21671.759765625,0.615234375
21672.384765625,0.625
21672.99609375,0.611328125
21673.6171875,0.62109375
21674.26953125,0.65234375
21674.88671875,0.6171875
21675.51171875,0.625
21676.13671875,0.625
21676.7421875,0.60546875
21677.33203125,0.58984375
21677.931640625,0.599609375
21678.517578125,0.5859375
21679.10546875,0.587890625
21679.689453125,0.583984375
21680.2734375,0.583984375
21680.85546875,0.58203125
21681.443359375,0.587890625
21682.03515625,0.591796875
21682.626953125,0.591796875
21683.21875,0.591796875
21683.794921875,0.576171875
21684.37890625,0.583984375
21684.95703125,0.578125
21685.525390625,0.568359375
21686.09375,0.568359375
21686.66796875,0.57421875
21687.23046875,0.5625
21687.796875,0.56640625
21688.359375,0.5625
21688.92578125,0.56640625
21689.4921875,0.56640625
21690.052734375,0.560546875
21690.61328125,0.560546875
21691.18359375,0.5703125
21691.76171875,0.578125
21692.33203125,0.5703125
21692.90625,0.57421875
21693.490234375,0.583984375
21694.07421875,0.583984375
21694.654296875,0.580078125
21695.25390625,0.599609375
21695.880859375,0.626953125
21696.4921875,0.611328125
21697.09765625,0.60546875
21697.71484375,0.6171875
21698.345703125,0.630859375
21698.955078125,0.609375
21699.564453125,0.609375
21700.171875,0.607421875
21700.802734375,0.630859375
21701.41015625,0.607421875
21702.013671875,0.603515625
21702.609375,0.595703125
21703.1953125,0.5859375
21703.78515625,0.58984375
21704.369140625,0.583984375
21704.947265625,0.578125
21705.529296875,0.58203125
21706.109375,0.580078125
21706.689453125,0.580078125
21707.259765625,0.5703125
21707.837890625,0.578125
21708.412109375,0.57421875
21708.982421875,0.5703125
21709.548828125,0.56640625
21710.119140625,0.5703125
21710.681640625,0.5625
21711.2421875,0.560546875
21711.822265625,0.580078125
21712.400390625,0.578125
21712.98046875,0.580078125
21713.572265625,0.591796875
21714.185546875,0.61328125
21714.78125,0.595703125
21715.380859375,0.599609375
21715.990234375,0.609375
21716.58203125,0.591796875
21717.173828125,0.591796875
21717.763671875,0.58984375
21718.34765625,0.583984375
21718.923828125,0.576171875
21719.505859375,0.58203125
21720.0859375,0.580078125
21720.658203125,0.572265625
21721.2265625,0.568359375
21721.796875,0.5703125
21722.36328125,0.56640625
21722.9296875,0.56640625
21723.484375,0.5546875
21724.046875,0.5625
21724.60546875,0.55859375
21725.158203125,0.552734375
21725.708984375,0.55078125
21726.2578125,0.548828125
21726.810546875,0.552734375
21727.357421875,0.546875
21727.904296875,0.546875
21728.455078125,0.55078125
21729.015625,0.560546875
21729.576171875,0.560546875
21730.14453125,0.568359375
21730.708984375,0.564453125
21731.279296875,0.5703125
21731.845703125,0.56640625
21732.41015625,0.564453125
21732.96875,0.55859375
21733.51953125,0.55078125
21734.0859375,0.56640625
21734.650390625,0.564453125
21735.240234375,0.58984375
21735.8203125,0.580078125
21736.390625,0.5703125
21736.970703125,0.580078125
21737.54296875,0.572265625
21738.1171875,0.57421875
21738.697265625,0.580078125
21739.26953125,0.572265625
21739.845703125,0.576171875
21740.419921875,0.57421875
21740.984375,0.564453125
21741.54296875,0.55859375
21742.099609375,0.556640625
21742.841796875,0.7421875
21743.1796875,0.337890625
21743.6953125,0.515625
21744.21875,0.5234375
21744.736328125,0.517578125
21745.248046875,0.51171875
21745.76171875,0.513671875
21746.28125,0.51953125
21746.796875,0.515625
21747.525390625,0.728515625
21747.888671875,0.36328125
21748.4453125,0.556640625
21748.9921875,0.546875
21749.755859375,0.763671875
21750.14453125,0.388671875
21750.734375,0.58984375
21751.32421875,0.58984375
21751.91796875,0.59375
21752.49609375,0.578125
21753.083984375,0.587890625
21753.86328125,0.779296875
21754.24609375,0.3828125
21754.822265625,0.576171875
21755.392578125,0.5703125
21755.958984375,0.56640625
21756.521484375,0.5625
21757.09375,0.572265625
21757.66796875,0.57421875
21758.283203125,0.615234375
21758.875,0.591796875
21759.46484375,0.58984375
21760.05859375,0.59375
21760.66015625,0.6015625
21761.255859375,0.595703125
21761.853515625,0.59765625
21762.44921875,0.595703125
21763.044921875,0.595703125
21763.640625,0.595703125
21764.248046875,0.607421875
21764.84375,0.595703125
21765.4375,0.59375
21766.02734375,0.58984375
21766.625,0.59765625
21767.21484375,0.58984375
21767.79296875,0.578125
21768.396484375,0.603515625
21768.986328125,0.58984375
21769.580078125,0.59375
21770.158203125,0.578125
21770.736328125,0.578125
21771.3125,0.576171875
21771.87890625,0.56640625
21772.439453125,0.560546875
21773.021484375,0.58203125
21773.60546875,0.583984375
21774.169921875,0.564453125
21774.734375,0.564453125
21775.30078125,0.56640625
21775.87109375,0.5703125
21776.44140625,0.5703125
21777.025390625,0.583984375
21777.59375,0.568359375
21778.171875,0.578125
21778.748046875,0.576171875
21779.306640625,0.55859375
21779.869140625,0.5625
21780.43359375,0.564453125
21781.19921875,0.765625
21781.45703125,0.2578125
